contributor,dataset,label,NA,NT,NR,NOR,ORR,NAR_mean,NAR_median,NAR_std,NAR_gini,NAR_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR,NCAR_mean,NCAR_median,NCAR_std,NCAR_gini,NCAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NTR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_gini,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCA_mean,DCA_median,DCA_std,DCA_gini,DCA_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR
zhangxu19830126,test,Human,294,8,3,2,0.667,98.0,91.0,94.694,0.429,94.5,36.75,21.5,40.425,0.549,63.25,3.379,2.0,3.055,0.457,4.0,3.667,4.0,1.528,0.182,1.5,7.128,0.013,19.143,0.784,3.432,5.332,0.984,9.816,0.734,6.381,3.682,0.197,9.781,0.844,2.155,5.024,1.065,8.869,0.721,6.084
chenglou,test,Human,32,7,8,5,0.625,4.0,2.0,4.071,0.461,3.5,4.571,2.0,6.901,0.58,2.5,2.909,2.0,2.343,0.381,2.0,1.5,1.5,0.535,0.167,1.0,64.48,3.597,101.274,0.615,96.13,65.042,16.552,94.047,0.673,113.276,43.862,0.714,75.66,0.757,51.492,47.942,9.483,83.229,0.723,38.086
chalin,test,Human,226,12,20,15,0.75,11.3,1.0,28.751,0.803,1.25,18.833,16.5,15.816,0.374,9.25,2.0,1.0,2.0,0.393,1.0,1.95,1.0,2.46,0.424,0.0,0.546,0.0,3.888,0.916,0.026,4.075,0.07,24.919,0.957,0.194,2.303,0.049,17.832,0.964,0.107,2.573,0.043,19.883,0.967,0.124
jgrund,test,Human,60,13,11,10,0.909,5.455,1.0,10.838,0.691,2.0,4.615,4.0,3.254,0.326,3.0,2.727,1.0,6.57,0.577,0.75,2.273,1.0,3.003,0.465,1.0,1.234,0.0,5.338,0.795,0.048,101.597,27.614,137.417,0.666,164.27,36.622,0.057,94.315,0.877,0.417,34.144,0.057,89.941,0.879,0.473
agolybev,test,Human,36,8,11,2,0.182,3.273,2.0,3.289,0.449,3.0,4.5,3.0,3.117,0.347,4.25,1.895,1.0,1.449,0.348,1.5,1.818,1.0,1.328,0.327,1.5,20.167,0.0,65.701,0.757,0.677,85.094,72.333,78.907,0.463,67.699,54.711,5.751,79.567,0.682,75.115,57.921,12.012,79.55,0.659,91.264
hoxyq,test,Human,195,10,8,5,0.625,24.375,11.5,32.142,0.613,31.25,19.5,22.0,11.048,0.289,6.75,2.031,1.0,2.536,0.402,1.0,3.375,2.5,2.973,0.421,3.25,11.358,0.0,66.866,0.913,0.128,11.544,0.154,37.137,0.852,10.403,11.273,0.147,36.735,0.888,2.457,12.269,0.152,37.531,0.868,3.719
mergeable[bot],test,Bot,165,2,10,6,0.6,16.5,14.0,16.887,0.448,10.0,82.5,82.5,94.045,0.403,66.5,2.578,2.0,2.544,0.418,2.0,1.0,1.0,0.0,0.0,0.0,1.936,0.002,6.082,0.833,0.014,5.892,2.581,7.525,0.593,7.031,3.019,0.124,5.858,0.779,3.507,6.88,4.204,8.146,0.551,8.262
ngohuy,test,Human,26,8,18,14,0.778,1.444,1.0,0.856,0.244,0.75,3.25,3.0,1.669,0.269,2.25,1.368,1.0,0.831,0.227,0.0,1.222,1.0,0.428,0.141,0.0,1.573,0.0,4.753,0.381,0.0,119.794,68.497,120.839,0.528,151.375,87.447,49.007,114.701,0.633,162.3,110.978,64.719,122.372,0.549,169.184
ianbotsf,test,Human,240,11,5,3,0.6,48.0,10.0,58.297,0.557,98.0,21.818,12.0,26.206,0.536,19.0,3.158,1.0,4.37,0.533,2.0,5.6,5.0,4.278,0.371,8.0,7.317,0.0,34.047,0.855,0.199,10.491,0.213,39.665,0.91,1.83,5.619,0.074,25.755,0.931,0.59,7.065,0.2,21.73,0.889,1.422
saibotsivad,test,Human,45,7,14,10,0.714,3.214,1.0,4.246,0.544,2.5,6.429,5.0,7.743,0.527,5.0,3.0,1.0,3.505,0.507,2.5,1.786,1.0,1.188,0.311,1.75,6.597,0.0,24.242,0.812,0.195,137.618,125.752,149.655,0.523,111.25,46.037,0.09,104.024,0.814,32.16,84.9,0.397,138.605,0.673,132.098
mjs,test,Human,37,9,6,5,0.833,6.167,2.5,7.195,0.545,9.0,4.111,3.0,4.197,0.468,5.0,4.625,2.0,5.29,0.524,5.0,2.667,2.0,2.066,0.375,2.75,81.221,0.037,188.791,0.664,27.913,165.697,0.439,355.709,0.801,100.077,50.268,0.073,168.825,0.895,16.007,98.133,0.283,231.944,0.802,68.967
weswigham,test,Human,75,13,9,4,0.444,8.333,3.0,10.38,0.584,9.0,5.769,4.0,8.074,0.494,2.0,2.143,1.0,1.881,0.386,2.0,2.444,1.0,2.351,0.424,2.0,32.247,0.0,100.475,0.771,0.933,28.723,0.95,49.924,0.764,30.853,28.449,0.379,60.003,0.818,19.264,21.868,0.246,44.507,0.813,18.369
docusaurus-bot,test,Bot,111,1,2,2,1.0,55.5,55.5,47.376,0.302,33.5,111.0,111.0,0.0,0.0,0.0,2.581,1.0,4.822,0.51,1.0,1.0,1.0,0.0,0.0,0.0,37.579,0.0,110.925,0.582,36.017,13.216,15.946,10.311,0.394,16.945,19.736,23.91,10.264,0.259,11.597,,,0.0,0.0,
chii-bot[bot],test,Bot,289,7,2,1,0.5,144.5,144.5,53.033,0.13,37.5,41.286,21.0,68.767,0.615,11.0,3.905,2.0,5.518,0.555,4.75,6.5,6.5,0.707,0.038,0.5,13.43,0.0,25.562,0.613,10.56,6.256,3.051,7.229,0.595,8.558,5.036,1.599,7.455,0.672,6.974,0.968,0.0,3.452,0.863,0.811
sphenix-bot,test,Bot,300,1,1,1,1.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,575.035,575.035,0.0,0.0,0.0,,,0.0,0.0,,1.923,0.367,5.065,0.815,0.489,,,0.0,0.0,
ucloud-bot,test,Bot,156,6,7,3,0.429,22.286,5.0,43.657,0.692,6.0,26.0,27.0,22.768,0.415,39.5,5.571,2.5,8.153,0.606,4.25,2.571,3.0,1.272,0.254,2.0,57.31,0.06,114.488,0.675,16.082,20.642,0.303,38.164,0.767,24.822,13.948,0.001,35.418,0.873,1.102,14.129,0.001,35.615,0.872,1.173
centeredgebot[bot],test,Bot,56,5,4,1,0.25,14.0,4.0,22.106,0.634,14.5,11.2,3.0,12.617,0.507,23.0,5.6,2.5,6.818,0.532,5.0,2.5,2.5,1.291,0.25,1.5,28.305,0.001,68.315,0.81,2.325,140.629,93.472,182.665,0.602,93.369,28.158,0.001,89.69,0.901,1.103,28.68,0.003,90.448,0.901,1.133
absolute8511,test,Human,21,8,7,5,0.714,3.0,3.0,2.309,0.381,3.0,2.625,3.0,1.302,0.244,1.25,1.615,1.0,0.768,0.234,1.0,2.0,2.0,1.155,0.286,1.5,0.317,0.0,0.808,0.671,0.128,155.643,36.675,217.47,0.673,270.542,93.592,1.24,182.921,0.802,66.764,110.058,2.525,194.456,0.767,109.932
lukabratos,test,Human,33,6,5,4,0.8,6.6,1.0,11.971,0.667,1.0,5.5,4.5,3.619,0.318,3.25,6.6,1.0,11.971,0.667,1.0,2.0,1.0,1.732,0.36,1.0,0.27,0.0,0.603,0.5,0.001,433.852,179.468,639.246,0.624,493.265,54.274,0.052,246.561,0.952,0.063,17.133,0.046,62.462,0.93,0.073
paulfalgout,test,Human,242,11,5,5,1.0,48.4,7.0,97.662,0.745,7.0,22.0,16.0,18.368,0.444,32.5,17.286,2.5,28.851,0.706,18.25,3.6,4.0,2.881,0.378,3.0,131.569,0.849,250.724,0.699,155.006,16.393,13.293,16.825,0.529,18.432,8.527,0.051,25.322,0.877,2.534,8.342,0.041,21.326,0.858,4.154
commonjava-bot,test,Bot,22,2,6,2,0.333,3.667,3.0,1.211,0.136,0.75,11.0,11.0,5.657,0.182,4.0,3.143,3.0,0.378,0.039,0.0,2.0,2.0,0.0,0.0,0.0,0.107,0.001,0.28,0.852,0.001,284.977,226.488,296.575,0.524,409.341,81.458,0.001,198.458,0.821,0.739,109.315,0.0,239.556,0.727,1.434
nextcloud-bot,test,Bot,300,2,80,15,0.188,3.75,1.0,4.591,0.534,4.0,150.0,150.0,175.362,0.413,124.0,1.852,1.0,1.207,0.319,2.0,1.112,1.0,0.318,0.09,0.0,0.002,0.0,0.004,0.51,0.002,0.744,0.061,3.503,0.915,0.098,0.401,0.006,2.593,0.951,0.065,10.612,10.612,6.472,0.216,4.576
mvz,test,Human,259,12,58,21,0.362,4.466,4.0,4.699,0.466,2.75,21.583,11.5,20.952,0.506,39.5,2.333,2.0,1.894,0.324,1.0,3.138,4.0,1.942,0.327,3.0,1.03,0.001,5.362,0.947,0.001,10.746,0.075,29.322,0.876,3.112,5.025,0.014,20.025,0.932,0.206,4.978,0.009,19.77,0.932,0.154
maverobot,test,Human,85,12,39,32,0.821,2.179,1.0,2.684,0.456,0.0,7.083,2.0,12.026,0.668,2.5,1.574,1.0,1.283,0.303,0.0,1.256,1.0,0.637,0.176,0.0,2.096,0.0,8.674,0.775,0.0,36.653,12.185,51.91,0.658,52.528,24.474,2.178,44.539,0.754,23.838,17.555,3.766,29.669,0.721,21.595
dilumaluthgebot,test,Bot,93,3,2,2,1.0,46.5,46.5,17.678,0.134,12.5,31.0,34.0,5.196,0.065,4.5,1.368,1.0,0.516,0.178,1.0,1.5,1.5,0.707,0.167,0.5,0.158,0.0,1.258,0.925,0.016,30.469,0.001,65.103,0.824,15.146,22.307,0.015,57.058,0.87,5.731,22.438,0.015,57.361,0.87,4.124
pietroalbini,test,Human,300,2,4,3,0.75,75.0,1.0,148.0,0.74,74.0,150.0,150.0,210.718,0.497,149.0,42.857,11.0,78.372,0.73,34.5,1.0,1.0,0.0,0.0,0.0,0.89,0.132,1.875,0.607,0.496,0.015,0.01,0.013,0.453,0.019,0.021,0.009,0.039,0.664,0.019,0.003,0.003,0.001,0.083,0.001
rgerum,test,Human,300,1,2,1,0.5,150.0,150.0,207.889,0.49,147.0,300.0,300.0,0.0,0.0,0.0,100.0,23.0,151.02,0.602,135.5,1.0,1.0,0.0,0.0,0.0,196.48,144.135,223.326,0.495,218.677,6.174,6.174,8.331,0.477,5.891,2.013,0.028,7.97,0.931,0.115,,,0.0,0.0,
hugtalbot,test,Human,189,12,24,7,0.292,7.875,2.5,20.311,0.694,4.5,15.75,13.5,15.052,0.502,21.75,2.054,1.0,1.787,0.365,1.0,2.292,2.0,1.781,0.343,2.0,5.372,0.0,20.832,0.873,0.025,15.824,0.089,84.167,0.933,3.31,10.288,0.029,60.317,0.939,0.682,13.785,0.044,70.816,0.925,3.314
sqrbot,test,Bot,56,3,22,6,0.273,2.545,2.0,0.912,0.156,1.5,18.667,22.0,11.372,0.262,11.0,2.545,2.0,0.912,0.156,1.5,2.273,2.0,0.456,0.087,0.75,0.002,0.001,0.002,0.436,0.003,102.7,53.394,128.164,0.567,99.327,39.214,0.001,92.84,0.835,34.832,44.015,0.003,97.37,0.814,48.601
mikhailkasimov,test,Human,300,3,3,3,1.0,100.0,57.0,111.879,0.469,105.5,100.0,15.0,159.502,0.629,141.5,3.529,2.0,4.9,0.552,3.0,1.333,1.0,0.577,0.167,0.5,1.266,0.007,3.008,0.688,0.619,0.309,0.097,0.602,0.695,0.237,0.447,0.108,1.341,0.771,0.216,0.091,0.068,0.103,0.531,0.083
bors-servo,test,Bot,300,1,1,1,1.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1166.264,1166.264,0.0,0.0,0.0,,,0.0,0.0,,3.901,1.859,5.474,0.617,3.937,,,0.0,0.0,
yajra,test,Human,190,13,14,1,0.071,13.571,11.5,12.113,0.474,21.0,14.615,12.0,8.637,0.32,12.0,3.725,2.0,3.634,0.465,4.5,5.429,6.0,3.502,0.348,6.0,9.544,0.009,45.809,0.922,0.147,31.965,3.816,54.972,0.735,41.888,11.032,0.016,38.921,0.916,0.307,10.895,0.012,40.219,0.926,0.14
geoperez,test,Human,232,6,11,1,0.091,21.091,17.0,25.575,0.513,18.5,38.667,25.5,50.512,0.591,38.0,2.442,2.0,2.112,0.348,2.0,2.909,3.0,1.514,0.261,1.5,6.495,0.002,26.952,0.925,0.019,16.417,1.56,30.412,0.785,19.714,9.351,0.021,24.275,0.878,1.56,10.299,0.005,26.454,0.876,1.302
takaishi,test,Human,248,10,7,2,0.286,35.429,6.0,49.769,0.642,46.0,24.8,26.5,21.755,0.453,34.0,5.391,3.5,5.009,0.484,8.5,4.286,4.0,3.094,0.371,5.5,17.267,0.078,44.481,0.826,1.783,24.345,0.509,44.444,0.781,18.547,7.651,0.033,26.901,0.925,0.313,8.829,0.018,29.188,0.919,0.313
caijinglong,test,Human,289,12,10,7,0.7,28.9,2.0,71.262,0.809,8.5,24.083,3.0,69.641,0.823,5.75,10.321,2.0,15.435,0.66,11.25,2.4,2.0,1.897,0.367,1.75,15.14,0.138,31.099,0.746,13.251,1.258,1.203,0.965,0.391,1.144,1.59,0.055,1.954,0.633,3.756,0.459,0.065,0.886,0.774,0.368
kikobeats,test,Human,253,10,30,6,0.2,8.433,7.0,9.811,0.53,10.0,25.3,19.5,32.332,0.525,18.0,3.012,2.0,3.947,0.48,2.25,3.5,3.0,2.446,0.376,5.0,0.941,0.001,3.123,0.841,0.119,5.632,1.171,7.796,0.676,8.123,2.169,0.06,5.335,0.858,0.468,2.254,0.035,5.515,0.858,0.541
status-im-auto,test,Bot,300,3,13,6,0.462,23.077,7.0,34.333,0.639,22.0,100.0,135.0,83.217,0.344,77.5,1.714,1.0,1.458,0.334,1.0,1.154,1.0,0.376,0.113,0.0,1.309,0.0,5.212,0.753,0.085,1.803,0.66,3.052,0.684,1.888,1.816,0.593,3.265,0.715,1.712,2.201,0.774,3.54,0.677,2.308
bot-dcapt,test,Bot,83,3,1,1,1.0,83.0,83.0,0.0,0.0,0.0,27.667,13.0,25.403,0.353,22.0,83.0,83.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2184.001,2184.001,0.0,0.0,0.0,,,0.0,0.0,,26.634,0.0,77.851,0.876,0.0,56.0,0.0,105.977,0.784,51.105
delete-merged-branch[bot],test,Bot,300,1,29,4,0.138,10.345,5.0,15.596,0.642,9.0,300.0,300.0,0.0,0.0,0.0,1.531,1.0,0.994,0.27,1.0,1.0,1.0,0.0,0.0,0.0,1.961,0.0,8.796,0.809,0.013,5.917,1.75,9.949,0.713,6.748,5.144,1.072,9.8,0.759,5.011,,,0.0,0.0,
docker-library-bot,test,Bot,300,2,7,2,0.286,42.857,6.0,60.93,0.658,64.0,150.0,150.0,205.061,0.483,145.0,2.479,1.0,2.395,0.439,2.0,1.143,1.0,0.378,0.107,0.0,0.864,0.0,6.054,0.846,0.307,0.243,0.088,0.373,0.64,0.225,0.447,0.07,1.757,0.824,0.214,0.032,0.027,0.02,0.334,0.036
sserrata,test,Human,241,15,7,4,0.571,34.429,2.0,61.492,0.739,36.5,16.067,11.0,19.793,0.566,16.0,4.304,2.0,6.894,0.588,4.0,4.0,2.0,4.546,0.51,4.5,15.955,0.023,65.338,0.871,1.198,9.067,0.506,18.414,0.806,2.452,5.801,0.142,17.428,0.885,1.291,6.236,0.14,18.134,0.88,1.347
codeforequity-at,test,Human,81,9,12,1,0.083,6.75,3.5,8.895,0.536,3.5,9.0,6.0,11.214,0.535,8.0,3.522,2.0,6.577,0.58,1.5,3.0,2.0,1.809,0.287,1.25,11.076,0.0,39.865,0.848,0.138,78.538,4.31,139.833,0.77,49.863,24.782,0.008,80.823,0.899,0.657,48.098,0.244,109.709,0.836,21.056
delnarersike,test,Human,48,5,2,2,1.0,24.0,24.0,32.527,0.479,23.0,9.6,2.0,17.573,0.683,2.0,16.0,14.0,16.093,0.444,16.0,3.0,3.0,2.828,0.333,2.0,450.538,312.245,533.306,0.269,519.684,0.074,0.074,0.041,0.196,0.029,28.761,6.378,41.964,0.685,52.06,18.065,6.316,23.932,0.591,29.345
salesforce-org-metaci[bot],test,Bot,104,4,8,1,0.125,13.0,4.0,23.664,0.654,4.75,26.0,12.5,34.38,0.548,21.0,7.429,2.0,17.575,0.687,1.0,2.625,3.0,0.518,0.089,1.0,33.911,0.001,126.844,0.917,0.002,56.391,2.359,86.77,0.713,82.914,11.726,0.001,46.454,0.943,0.002,28.496,0.002,66.146,0.855,2.29
lanzagar,test,Human,8,4,2,2,1.0,4.0,4.0,2.828,0.25,2.0,2.0,2.0,0.816,0.188,0.5,4.0,4.0,2.828,0.25,2.0,3.0,3.0,1.414,0.167,1.0,420.223,420.223,594.285,0.5,420.223,261.804,261.804,0.0,0.0,0.0,157.464,0.19,264.882,0.724,193.918,77.568,0.001,116.557,0.67,126.032
netdatabot,test,Bot,230,5,3,1,0.333,76.667,60.0,76.376,0.435,75.0,46.0,40.0,34.576,0.377,39.0,1.769,1.0,1.728,0.367,0.0,2.333,1.0,2.309,0.381,2.0,2.541,0.0,6.841,0.452,0.0,10.164,4.137,11.471,0.573,18.629,7.168,1.314,9.955,0.659,11.645,6.961,1.302,9.761,0.662,9.176
abohmeed,test,Human,78,5,8,1,0.125,9.75,4.0,16.876,0.644,5.5,15.6,6.0,27.172,0.672,5.0,7.091,3.0,10.183,0.604,6.0,2.375,3.0,1.188,0.243,2.0,8.456,1.111,21.703,0.722,5.566,192.72,90.964,263.67,0.641,284.584,26.237,0.092,111.775,0.946,0.146,92.132,0.09,202.346,0.827,23.271
fatonramadani,test,Human,7,3,2,1,0.5,3.5,3.5,0.707,0.071,0.5,2.333,1.0,2.309,0.381,2.0,3.5,3.5,0.707,0.071,0.5,2.0,2.0,1.414,0.25,1.0,6.629,6.629,9.366,0.5,6.623,180.816,180.816,0.0,0.0,0.0,32.346,1.328,72.85,0.806,8.559,60.274,0.004,104.392,0.667,90.407
hacs-bot[bot],test,Bot,242,5,2,1,0.5,121.0,121.0,14.142,0.041,10.0,48.4,40.0,20.599,0.203,37.0,3.103,2.0,3.234,0.464,2.75,3.0,3.0,1.414,0.167,1.0,6.061,0.087,13.794,0.707,4.164,4.113,2.651,5.783,0.585,4.128,3.276,0.972,5.444,0.695,3.977,2.932,0.741,5.107,0.702,3.945
coorpacademybot,test,Bot,11,2,2,1,0.5,5.5,5.5,4.95,0.318,3.5,5.5,5.5,6.364,0.409,4.5,3.667,3.0,2.082,0.242,2.0,1.5,1.5,0.707,0.167,0.5,171.637,245.578,149.116,0.023,134.666,53.918,53.918,52.885,0.347,37.395,62.275,71.746,46.703,0.327,64.656,8.262,8.262,11.684,0.0,8.262
bot-ross[bot],test,Bot,161,6,3,1,0.333,53.667,7.0,84.317,0.613,74.0,26.833,23.0,23.319,0.438,28.25,12.385,2.0,27.208,0.736,8.0,4.333,4.0,1.528,0.154,1.5,10.926,0.001,31.663,0.835,0.986,3.001,1.53,3.239,0.553,4.006,1.113,0.004,3.128,0.867,0.837,1.439,0.008,3.548,0.838,0.971
osrfbuild,test,Bot,123,4,2,2,1.0,61.5,61.5,6.364,0.037,4.5,30.75,31.0,23.286,0.352,15.75,1.538,1.0,1.526,0.306,0.0,2.5,2.5,0.707,0.1,0.5,8.016,0.0,30.582,0.663,0.0,13.485,0.159,52.834,0.906,2.58,13.989,1.393,44.878,0.85,6.44,8.189,0.103,21.813,0.862,2.952
botic,test,Human,16,7,11,9,0.818,1.455,1.0,1.036,0.261,0.0,2.286,2.0,1.496,0.321,2.0,1.231,1.0,0.439,0.144,0.0,1.455,1.0,1.036,0.261,0.0,1.698,0.0,5.724,0.625,0.0,114.447,9.295,170.547,0.697,239.434,93.029,3.294,157.603,0.747,143.997,80.137,15.295,120.936,0.695,143.885
cypress[bot],test,Bot,300,1,65,59,0.908,4.615,2.0,6.1,0.562,4.0,300.0,300.0,0.0,0.0,0.0,1.316,1.0,0.848,0.21,0.0,1.0,1.0,0.0,0.0,0.0,0.056,0.0,0.248,0.667,0.0,0.442,0.194,0.84,0.668,0.329,0.378,0.159,0.756,0.688,0.32,,,0.0,0.0,
greyli,test,Human,99,15,14,11,0.786,7.071,2.0,14.897,0.701,3.0,6.6,4.0,5.974,0.409,4.5,3.094,2.5,2.656,0.425,3.0,3.0,2.0,3.138,0.463,2.0,15.256,0.001,71.697,0.909,0.077,52.863,22.713,78.498,0.693,60.718,21.704,0.032,63.571,0.889,1.638,25.818,0.037,69.633,0.874,5.16
jhecking,test,Human,32,8,6,5,0.833,5.333,4.0,5.317,0.479,6.75,4.0,2.5,4.408,0.492,3.5,2.133,1.0,1.846,0.392,1.5,1.5,1.0,0.837,0.241,0.75,30.214,0.0,73.206,0.637,9.444,124.644,25.478,227.777,0.75,89.494,70.911,17.581,161.203,0.784,44.82,110.188,20.609,215.716,0.771,79.4
fluttergithubbot,test,Bot,284,7,28,3,0.107,10.143,1.0,25.028,0.798,0.25,40.571,5.0,82.373,0.745,19.5,1.959,1.0,2.576,0.405,1.0,1.214,1.0,0.957,0.168,0.0,0.569,0.0,2.367,0.66,0.317,3.961,0.381,13.44,0.867,1.228,2.307,0.265,9.781,0.871,0.932,4.58,0.146,12.429,0.871,0.627
petebacondarwin,test,Human,230,11,9,4,0.444,25.556,10.0,49.039,0.683,15.0,20.909,9.0,27.289,0.595,19.0,5.227,3.0,5.378,0.487,5.0,4.556,3.0,3.283,0.369,5.0,6.634,0.327,14.764,0.78,2.714,8.694,0.352,32.403,0.894,1.876,2.907,0.072,15.291,0.927,0.336,3.804,0.074,19.78,0.93,0.499
firkerword,test,Human,231,15,15,9,0.6,15.4,3.0,37.698,0.777,6.0,15.4,2.0,26.997,0.72,5.5,3.122,1.0,3.243,0.47,3.0,2.133,2.0,1.356,0.325,2.0,4.885,0.0,25.933,0.844,1.828,17.984,13.967,17.708,0.528,20.344,7.28,0.054,15.032,0.815,4.738,8.478,0.101,16.48,0.801,5.015
jersey-bot,test,Bot,24,6,2,1,0.5,12.0,12.0,5.657,0.167,4.0,4.0,3.0,3.098,0.333,2.0,3.429,3.0,2.507,0.369,3.0,3.5,3.5,3.536,0.357,2.5,280.936,1.359,559.503,0.698,235.074,36.985,0.278,82.879,0.808,11.783,95.15,0.463,316.171,0.902,9.865,134.894,0.524,375.544,0.862,16.828
leonya,test,Human,187,11,4,3,0.75,46.75,2.0,89.5,0.718,44.75,17.0,6.0,20.957,0.593,26.0,31.167,13.0,38.463,0.587,53.5,3.25,1.5,3.862,0.481,2.75,348.168,132.539,446.311,0.606,698.475,18.99,18.48,17.576,0.456,17.273,11.742,0.005,27.025,0.825,9.219,12.272,0.004,27.599,0.818,10.092
enoch85,test,Human,300,7,8,4,0.5,37.5,3.0,95.994,0.818,4.5,42.857,3.0,107.661,0.822,1.5,9.375,1.0,24.738,0.794,1.0,1.75,1.5,1.035,0.268,1.0,1.996,0.0,6.16,0.763,0.029,0.15,0.11,0.143,0.51,0.181,0.229,0.065,0.25,0.583,0.483,0.135,0.105,0.132,0.515,0.167
softprops,test,Human,38,8,21,19,0.905,1.81,1.0,2.182,0.391,0.0,4.75,2.5,5.312,0.52,5.0,1.462,1.0,1.606,0.289,0.0,1.286,1.0,0.644,0.187,0.0,0.073,0.0,0.234,0.381,0.0,78.133,54.094,71.296,0.495,105.581,52.844,21.276,68.979,0.658,97.025,56.748,19.246,78.855,0.668,85.189
octokitbot,test,Bot,300,3,8,1,0.125,37.5,15.5,50.384,0.598,38.5,100.0,32.0,118.647,0.458,103.0,1.775,1.0,1.219,0.315,1.0,2.5,3.0,0.926,0.15,0.5,1.562,0.0,5.936,0.828,0.001,4.574,0.002,9.57,0.798,0.374,3.453,0.001,8.509,0.838,0.003,3.54,0.0,9.414,0.861,0.002
compute-runtime-automation,test,Bot,28,2,1,1,1.0,28.0,28.0,0.0,0.0,0.0,14.0,14.0,15.556,0.393,11.0,28.0,28.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2176.001,2176.001,0.0,0.0,0.0,,,0.0,0.0,,80.593,67.0,79.745,0.523,103.025,114.998,108.083,80.299,0.346,53.853
jpic,test,Human,25,6,4,3,0.75,6.25,4.5,6.185,0.45,5.75,4.167,5.0,2.639,0.313,4.25,5.0,3.0,5.701,0.48,2.0,2.5,3.0,1.0,0.15,0.5,151.29,0.308,323.177,0.732,27.111,135.707,0.456,270.791,0.749,136.106,54.137,0.011,142.254,0.874,11.425,60.579,0.001,151.389,0.866,0.882
feisar-bot[bot],test,Bot,225,5,4,1,0.25,56.25,46.5,52.671,0.423,33.75,45.0,45.0,12.787,0.14,9.0,8.036,6.0,7.126,0.38,3.0,3.75,3.5,0.957,0.117,1.25,4.019,0.002,7.793,0.805,3.151,3.972,0.312,7.427,0.781,4.196,0.981,0.001,3.396,0.905,0.013,1.169,0.001,3.679,0.887,0.015
kyan001,test,Human,72,4,29,24,0.828,2.483,1.0,5.194,0.549,0.0,18.0,11.5,22.316,0.562,27.5,1.532,1.0,1.457,0.298,0.0,1.069,1.0,0.371,0.062,0.0,7.65,0.0,35.621,0.813,0.0,36.774,4.851,72.524,0.763,37.592,28.89,0.787,63.391,0.806,24.272,42.647,12.158,71.742,0.699,48.902
sventorben,test,Human,165,11,6,3,0.5,27.5,8.0,36.823,0.595,31.0,15.0,8.0,15.678,0.506,12.5,3.056,2.0,3.95,0.435,2.0,4.833,4.5,2.787,0.293,4.0,6.03,0.001,19.819,0.886,0.079,34.356,0.072,86.192,0.856,21.447,13.089,0.011,52.118,0.932,0.112,13.743,0.01,54.025,0.932,0.089
q10,test,Human,297,12,7,6,0.857,42.429,1.0,88.818,0.784,25.5,24.75,5.0,63.083,0.777,6.5,4.243,2.0,6.881,0.599,3.0,2.429,1.0,2.936,0.454,1.0,5.992,0.002,18.189,0.773,2.416,3.097,0.246,6.94,0.824,1.497,2.139,0.209,5.954,0.843,0.998,2.51,0.139,6.25,0.851,1.247
tidebot,test,Bot,127,1,6,1,0.167,21.167,15.5,17.77,0.411,22.0,127.0,127.0,0.0,0.0,0.0,4.097,3.0,2.166,0.214,1.5,1.0,1.0,0.0,0.0,0.0,5.249,0.001,11.429,0.827,0.327,67.893,38.486,80.39,0.594,110.16,17.456,0.0,48.329,0.846,2.462,,,0.0,0.0,
andrewbranch,test,Human,255,18,17,10,0.588,15.0,2.0,27.372,0.735,8.0,14.167,16.0,13.622,0.508,21.25,2.5,1.0,2.904,0.448,1.75,3.471,2.0,3.693,0.493,3.0,3.976,0.0,12.612,0.782,0.585,12.44,0.71,40.011,0.867,4.949,6.543,0.137,26.589,0.898,1.441,7.677,0.145,30.253,0.898,1.649
espressif-bot,test,Bot,77,4,19,1,0.053,4.053,3.0,3.851,0.472,4.5,19.25,1.0,36.5,0.711,18.25,1.375,1.0,0.752,0.216,1.0,1.158,1.0,0.375,0.115,0.0,0.273,0.0,1.076,0.678,0.004,2.368,0.942,5.432,0.68,1.974,1.914,0.604,4.707,0.694,1.766,1.41,1.632,1.197,0.304,2.093
gfyoung,test,Human,20,1,20,1,0.05,1.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.001,0.143,0.001,0.002,0.002,0.001,0.143,0.001,,,0.0,0.0,
