contributor,dataset,label,NA,NT,NR,NOR,ORR,NAR_mean,NAR_median,NAR_std,NAR_gini,NAR_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR,NCAR_mean,NCAR_median,NCAR_std,NCAR_gini,NCAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NTR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_gini,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCA_mean,DCA_median,DCA_std,DCA_gini,DCA_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR
ibmdotcom-bot,train,Bot,296,4,3,1,0.333,98.667,6.0,163.98,0.644,143.0,74.0,60.5,85.787,0.534,128.0,26.909,10.0,55.861,0.735,18.0,2.333,2.0,1.528,0.286,1.5,57.877,6.154,128.443,0.72,33.584,1.473,0.483,1.718,0.587,2.783,2.208,0.101,7.869,0.9,0.338,7.16,0.879,14.329,0.785,4.304
przembot,train,Human,10,4,5,5,1.0,2.0,1.0,1.732,0.36,1.0,2.5,2.5,0.577,0.1,1.0,1.429,1.0,0.787,0.229,0.5,1.2,1.0,0.447,0.133,0.0,0.062,0.0,0.138,0.346,0.034,311.619,142.763,392.294,0.607,559.104,207.794,0.37,347.042,0.705,257.369,167.561,0.067,343.299,0.76,128.868
ampproject-artifacts-bot,train,Bot,117,1,1,1,1.0,117.0,117.0,0.0,0.0,0.0,117.0,117.0,0.0,0.0,0.0,117.0,117.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2087.953,2087.953,0.0,0.0,0.0,,,0.0,0.0,,18.0,5.502,29.781,0.715,19.362,,,0.0,0.0,
gittools-bot,train,Bot,10,3,1,1,1.0,10.0,10.0,0.0,0.0,0.0,3.333,4.0,2.082,0.267,2.0,10.0,10.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,622.566,622.566,0.0,0.0,0.0,,,0.0,0.0,,69.174,0.121,207.145,0.874,0.325,0.175,0.121,0.189,0.464,0.183
leha-bot,train,Human,93,13,57,48,0.842,1.632,1.0,1.577,0.333,0.0,7.154,4.0,11.104,0.599,4.0,1.274,1.0,0.99,0.2,0.0,1.263,1.0,0.613,0.176,0.0,0.145,0.0,0.808,0.639,0.0,29.207,14.965,41.155,0.642,39.151,22.972,3.724,38.255,0.715,27.77,20.242,3.295,29.779,0.689,27.397
reductionista,train,Human,223,11,8,5,0.625,27.875,3.0,62.634,0.782,13.5,20.273,8.0,31.458,0.659,11.5,7.964,3.0,11.094,0.61,8.5,3.0,2.0,2.777,0.427,2.5,34.255,1.529,59.569,0.664,49.838,20.664,5.71,32.945,0.708,24.403,6.834,0.289,18.284,0.846,4.162,11.035,0.991,23.695,0.792,8.987
liferay-continuous-integration,train,Bot,200,5,18,18,1.0,11.111,6.5,11.782,0.503,11.25,40.0,8.0,71.554,0.64,0.0,1.709,1.0,1.273,0.32,1.0,1.389,1.0,0.502,0.171,1.0,0.016,0.0,0.051,0.69,0.001,0.06,0.011,0.14,0.786,0.033,0.044,0.01,0.111,0.769,0.034,0.002,0.0,0.003,0.68,0.001
crunchbot,train,Bot,300,3,3,1,0.333,100.0,94.0,12.166,0.049,11.0,100.0,144.0,82.347,0.324,73.0,1.923,2.0,0.607,0.107,0.0,2.333,2.0,0.577,0.095,0.5,0.028,0.0,0.162,0.943,0.0,2.005,0.001,7.836,0.898,1.05,1.054,0.0,5.72,0.932,0.001,1.015,0.0,6.244,0.945,0.001
ento,train,Human,42,11,17,11,0.647,2.471,2.0,1.841,0.37,2.0,3.818,3.0,3.25,0.424,3.5,1.5,1.0,0.793,0.24,1.0,1.824,1.0,1.334,0.311,1.0,3.313,0.0,11.651,0.771,0.026,74.513,19.499,115.681,0.711,86.619,51.332,1.048,99.218,0.781,43.664,61.739,2.207,109.905,0.76,56.574
webfansplz,train,Human,235,15,14,10,0.714,16.786,1.0,55.127,0.863,0.75,15.667,7.0,18.623,0.543,13.0,8.704,2.0,12.973,0.657,10.0,2.429,1.0,3.567,0.508,0.0,18.49,0.046,34.527,0.6,23.6,15.853,4.454,26.068,0.726,21.121,3.895,0.051,12.6,0.895,0.381,4.042,0.04,12.058,0.885,0.406
bitnami-bot,train,Bot,207,7,14,1,0.071,14.786,1.0,32.688,0.791,2.25,29.571,29.0,23.706,0.371,14.5,5.049,5.0,3.542,0.386,6.0,2.071,1.0,2.018,0.406,0.75,0.316,0.022,0.816,0.771,0.267,0.681,0.083,1.509,0.801,0.526,0.195,0.001,0.766,0.899,0.055,0.183,0.001,0.769,0.901,0.032
lepture,train,Human,113,13,16,8,0.5,7.062,2.5,14.888,0.638,3.0,8.692,4.0,11.22,0.558,7.0,2.26,1.0,2.302,0.429,1.75,2.688,2.0,1.448,0.281,1.25,12.116,0.0,45.249,0.82,0.054,31.19,0.75,88.508,0.856,19.976,19.055,0.105,62.279,0.878,7.402,18.851,0.105,67.921,0.899,4.759
giantrobots,train,Human,9,6,2,1,0.5,4.5,4.5,3.536,0.278,2.5,1.5,1.0,0.837,0.241,0.75,3.0,3.0,1.0,0.148,1.0,3.0,3.0,1.414,0.167,1.0,120.465,0.021,208.619,0.667,180.671,513.577,513.577,529.295,0.364,374.268,173.569,10.448,312.371,0.752,189.589,174.675,10.446,353.566,0.776,109.695
apollo-cla,train,Bot,81,1,19,2,0.105,4.263,2.0,4.053,0.482,6.0,81.0,81.0,0.0,0.0,0.0,1.174,1.0,0.382,0.122,0.0,1.0,1.0,0.0,0.0,0.0,4.117,0.0,14.737,0.595,0.0,25.042,16.602,26.012,0.51,22.015,24.836,16.444,26.281,0.525,22.692,,,0.0,0.0,
alwinesch,train,Human,211,12,11,4,0.364,19.182,11.0,27.77,0.636,18.5,17.583,7.5,35.946,0.694,12.25,2.221,1.0,3.166,0.456,1.0,2.636,2.0,1.502,0.301,2.0,2.066,0.0,8.018,0.83,0.107,7.031,0.249,25.868,0.908,0.929,4.082,0.239,17.824,0.902,0.696,7.108,0.167,25.655,0.909,0.793
uport-automation-bot,train,Bot,73,4,8,2,0.25,9.125,9.0,7.699,0.42,10.25,18.25,23.5,11.529,0.25,6.75,2.92,3.0,0.909,0.123,0.0,2.625,3.0,0.916,0.173,1.0,0.078,0.007,0.334,0.88,0.03,53.384,2.086,103.304,0.793,32.899,17.822,0.008,64.018,0.915,0.762,18.261,0.007,64.884,0.913,0.405
benbot,train,Human,56,7,47,43,0.915,1.191,1.0,0.537,0.141,0.0,8.0,2.0,13.832,0.653,4.0,1.12,1.0,0.328,0.094,0.0,1.149,1.0,0.36,0.11,0.0,0.684,0.0,3.138,0.645,0.0,40.806,11.05,75.994,0.753,44.046,36.976,10.09,72.534,0.766,25.547,22.0,2.368,39.959,0.756,17.873
pullrequest-derek-dev[bot],train,Bot,14,2,1,1,1.0,14.0,14.0,0.0,0.0,0.0,7.0,7.0,7.071,0.357,5.0,14.0,14.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1492.852,1492.852,0.0,0.0,0.0,,,0.0,0.0,,114.835,0.245,340.105,0.885,0.496,372.602,135.733,578.548,0.659,508.247
cognite-bulldozer[bot],train,Bot,221,3,11,1,0.091,20.091,9.0,24.878,0.582,28.0,73.667,57.0,28.868,0.151,25.0,4.093,2.0,3.281,0.38,3.75,2.455,3.0,0.688,0.135,1.0,2.297,0.001,11.246,0.948,0.062,18.9,1.984,36.39,0.766,21.016,5.117,0.001,19.961,0.926,0.08,6.677,0.001,22.296,0.899,0.119
fossabot,train,Bot,299,5,114,55,0.482,2.623,3.0,0.696,0.117,1.0,59.8,52.0,25.46,0.19,8.0,1.625,1.0,0.853,0.259,1.0,2.167,2.0,0.608,0.14,1.0,0.007,0.0,0.05,0.885,0.0,1.529,0.002,3.463,0.818,1.266,0.943,0.0,2.81,0.855,0.013,1.035,0.001,2.996,0.859,0.015
troyalford,train,Human,19,4,1,1,1.0,19.0,19.0,0.0,0.0,0.0,4.75,5.5,1.893,0.171,1.75,19.0,19.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,689.674,689.674,0.0,0.0,0.0,,,0.0,0.0,,38.315,0.037,162.349,0.944,0.06,86.131,0.022,243.531,0.875,0.057
bogdan,train,Human,48,10,19,15,0.789,2.526,1.0,2.342,0.432,3.0,4.8,2.5,4.541,0.462,5.0,1.548,1.0,1.48,0.293,1.0,1.632,1.0,1.012,0.282,1.5,6.82,0.0,23.404,0.74,0.014,54.622,34.238,67.505,0.576,55.37,39.363,20.887,60.18,0.682,51.061,46.602,28.648,49.323,0.551,60.265
forking-renovate[bot],train,Bot,146,4,93,13,0.14,1.57,1.0,1.219,0.297,1.0,36.5,11.0,58.066,0.647,39.5,1.09,1.0,0.357,0.078,0.0,1.097,1.0,0.297,0.08,0.0,0.012,0.0,0.074,0.584,0.0,0.705,0.374,0.989,0.606,0.656,0.658,0.331,0.962,0.621,0.633,0.433,0.343,0.326,0.411,0.54
dmage,train,Human,211,12,30,7,0.233,7.033,2.0,13.999,0.659,7.75,17.583,12.0,16.79,0.499,34.25,1.773,1.0,2.32,0.36,1.0,2.133,1.0,1.961,0.386,1.0,3.009,0.0,13.883,0.849,0.003,14.982,1.174,28.389,0.778,19.442,10.123,0.117,24.241,0.848,5.332,9.925,0.159,23.082,0.834,5.539
egbot,train,Human,248,12,11,8,0.727,22.545,4.0,61.865,0.788,3.5,20.667,12.0,22.256,0.533,31.0,7.75,2.0,12.7,0.656,4.5,2.909,2.0,3.048,0.335,0.0,22.066,0.016,48.941,0.786,8.444,11.33,0.329,24.217,0.815,5.449,4.281,0.058,13.9,0.902,0.508,3.47,0.039,12.745,0.919,0.268
jschr,train,Human,29,9,15,14,0.933,1.933,1.0,1.831,0.386,1.0,3.222,2.0,2.991,0.352,1.0,1.706,1.0,1.404,0.333,0.0,1.667,1.0,1.291,0.32,0.5,2.964,0.0,8.187,0.516,0.0,121.319,69.255,133.363,0.527,112.235,71.125,18.825,115.701,0.698,78.802,80.281,8.075,135.41,0.723,111.806
red-bot,train,Bot,300,1,3,1,0.333,100.0,101.0,47.508,0.211,47.5,300.0,300.0,0.0,0.0,0.0,2.703,2.0,2.99,0.423,2.0,1.0,1.0,0.0,0.0,0.0,5.899,0.003,18.555,0.769,3.999,5.438,2.003,8.285,0.635,5.747,4.19,1.012,8.297,0.721,4.034,,,0.0,0.0,
aporeto-bot,train,Bot,300,2,14,1,0.071,21.429,24.0,7.325,0.125,0.75,150.0,150.0,195.161,0.46,138.0,1.003,1.0,0.058,0.003,0.0,1.786,2.0,0.426,0.094,0.0,0.637,0.0,11.012,0.0,0.0,2.431,0.0,13.297,0.947,0.0,3.06,0.0,17.158,0.949,0.0,59.826,59.826,43.346,0.256,30.65
emiyl,train,Human,298,2,5,4,0.8,59.6,1.0,80.242,0.591,146.0,149.0,149.0,207.889,0.493,147.0,1.33,1.0,0.471,0.166,1.0,1.2,1.0,0.447,0.133,0.0,2.039,0.0,5.857,0.631,0.521,1.982,0.001,5.917,0.877,0.421,3.026,0.056,7.002,0.813,2.489,6.01,3.471,6.955,0.488,6.598
dreadfulbot,train,Human,25,9,11,9,0.818,2.273,1.0,4.221,0.509,0.0,2.778,2.0,2.048,0.373,4.0,2.273,1.0,4.221,0.509,0.0,1.364,1.0,1.206,0.242,0.0,0.71,0.0,2.354,0.0,0.0,124.439,50.248,177.317,0.636,90.914,52.175,0.496,127.268,0.844,29.223,62.201,0.302,137.734,0.818,48.178
mondaychen,train,Human,12,3,10,10,1.0,1.2,1.0,0.632,0.15,0.0,4.0,3.0,2.646,0.278,2.5,1.091,1.0,0.302,0.076,0.0,1.1,1.0,0.316,0.082,0.0,2.015,0.0,6.684,0.0,0.0,119.867,60.912,123.567,0.519,181.332,110.986,48.662,120.87,0.538,156.117,87.407,33.326,135.457,0.621,42.789
smarterclayton,train,Human,36,3,10,8,0.8,3.6,1.0,5.168,0.572,3.0,12.0,7.0,13.229,0.463,12.5,3.273,1.0,3.289,0.475,5.0,1.2,1.0,0.422,0.133,0.0,21.394,0.0,54.384,0.607,4.267,148.938,117.779,109.94,0.392,146.427,49.278,5.022,87.175,0.764,59.574,122.534,115.793,110.723,0.459,118.658
clarin-bot,train,Bot,41,4,2,1,0.5,20.5,20.5,13.435,0.232,9.5,10.25,10.0,0.5,0.018,0.25,6.833,6.0,6.585,0.467,7.5,2.0,2.0,1.414,0.25,1.0,216.504,179.665,240.741,0.298,431.686,80.583,44.676,93.583,0.463,14.147,42.548,0.085,76.574,0.776,46.32,38.064,0.001,76.631,0.807,39.918
cernvm-bot,train,Bot,211,1,1,1,1.0,211.0,211.0,0.0,0.0,0.0,211.0,211.0,0.0,0.0,0.0,211.0,211.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1847.232,1847.232,0.0,0.0,0.0,,,0.0,0.0,,8.796,1.205,21.296,0.789,4.362,,,0.0,0.0,
ontobot,train,Bot,228,4,3,3,1.0,76.0,2.0,128.172,0.649,111.0,57.0,65.5,40.108,0.32,29.0,32.571,6.0,47.067,0.66,45.5,2.667,2.0,1.155,0.167,1.0,293.569,144.089,392.59,0.492,455.916,9.971,5.839,9.214,0.439,15.283,9.316,8.755,11.463,0.588,12.298,7.519,1.035,10.698,0.653,12.019
rtbot,train,Bot,165,4,6,2,0.333,27.5,9.0,35.826,0.601,40.0,41.25,20.5,57.297,0.611,58.25,2.661,1.0,3.239,0.464,2.0,1.5,1.5,0.548,0.167,1.0,24.12,0.0,41.998,0.504,41.993,10.501,10.481,7.52,0.39,10.042,13.025,12.527,10.746,0.449,23.002,7.399,2.767,8.488,0.56,14.865
openmrs-bot,train,Bot,144,2,18,2,0.111,8.0,3.5,11.13,0.498,3.0,72.0,72.0,19.799,0.097,14.0,2.286,2.0,1.17,0.243,1.5,1.889,2.0,0.323,0.052,0.0,4.668,0.001,25.751,0.953,0.001,28.691,5.193,58.774,0.784,23.256,14.496,0.001,42.116,0.869,6.851,12.999,0.001,35.749,0.861,3.188
ziti-ci,train,Bot,300,4,17,3,0.176,17.647,15.0,19.212,0.48,12.0,75.0,59.5,86.906,0.532,128.5,1.961,1.0,1.716,0.336,1.0,1.588,2.0,0.507,0.153,1.0,6.295,0.0,26.181,0.87,0.004,3.983,0.023,5.833,0.709,7.49,5.246,0.017,8.223,0.724,8.992,4.397,0.024,6.009,0.672,9.927
angular-robot,train,Bot,242,4,9,2,0.222,26.889,13.0,30.945,0.542,40.0,60.5,19.0,85.027,0.537,46.0,1.681,1.0,1.294,0.319,1.0,1.667,1.0,1.0,0.267,2.0,0.149,0.0,0.555,0.792,0.0,0.528,0.064,1.086,0.77,0.854,0.402,0.015,0.902,0.787,0.801,0.242,0.001,0.709,0.87,0.028
prout-bot,train,Bot,84,1,9,1,0.111,9.333,4.0,10.488,0.534,9.0,84.0,84.0,0.0,0.0,0.0,2.049,1.0,2.024,0.392,1.0,1.0,1.0,0.0,0.0,0.0,0.547,0.0,2.497,0.867,0.008,1.724,0.383,4.237,0.774,0.595,1.101,0.171,3.44,0.833,0.599,,,0.0,0.0,
fpodoo,train,Human,30,7,3,3,1.0,10.0,12.0,7.211,0.311,7.0,4.286,4.0,2.928,0.352,4.0,1.667,2.0,0.686,0.207,1.0,2.333,2.0,0.577,0.095,0.5,9.348,0.013,29.738,0.839,0.135,79.524,1.561,132.759,0.739,121.719,52.42,0.278,107.799,0.808,42.789,68.063,1.255,120.059,0.757,109.36
luboshl,train,Human,8,4,3,3,1.0,2.667,1.0,2.887,0.417,2.5,2.0,1.5,1.414,0.312,1.5,2.0,1.5,1.414,0.312,1.5,1.667,1.0,1.155,0.267,1.0,0.057,0.025,0.084,0.277,0.082,577.614,520.865,152.252,0.111,144.102,247.582,0.177,320.988,0.619,491.355,346.577,461.887,334.178,0.467,520.834
ansibot,train,Bot,43,4,1,1,1.0,43.0,43.0,0.0,0.0,0.0,10.75,10.0,8.098,0.355,11.75,43.0,43.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,238.726,238.726,0.0,0.0,0.0,,,0.0,0.0,,5.684,2.681,9.191,0.628,6.934,7.54,4.263,11.723,0.604,7.739
brendandburns,train,Human,276,13,15,6,0.4,18.4,5.0,41.998,0.735,9.0,21.231,5.0,38.086,0.685,23.0,3.286,2.0,3.214,0.471,4.0,3.133,2.0,2.446,0.389,2.5,3.802,0.007,13.509,0.868,0.079,8.577,0.408,14.648,0.748,14.472,3.75,0.014,10.718,0.89,0.278,5.091,0.043,11.966,0.848,2.239
rust-timer,train,Bot,300,2,2,2,1.0,150.0,150.0,67.882,0.16,48.0,150.0,150.0,67.882,0.16,48.0,9.091,8.0,5.986,0.358,8.0,1.0,1.0,0.0,0.0,0.0,4.698,0.028,7.479,0.726,5.944,0.812,0.176,1.286,0.707,0.857,0.605,0.004,1.282,0.722,0.838,0.812,0.176,1.286,0.707,0.857
nrel-bot,train,Bot,300,3,6,5,0.833,50.0,14.0,77.436,0.677,58.25,100.0,74.0,111.301,0.484,109.0,1.724,1.0,2.778,0.33,1.0,1.167,1.0,0.408,0.119,0.0,1.032,0.0,5.371,0.873,0.124,1.357,0.126,5.664,0.835,0.754,1.385,0.095,5.56,0.869,0.716,0.613,0.001,1.843,0.718,0.741
bulldozer-boy[bot],train,Bot,14,2,1,1,1.0,14.0,14.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1038.554,1038.554,0.0,0.0,0.0,,,0.0,0.0,,79.889,0.001,142.344,0.713,78.382,14.983,0.0,27.013,0.709,21.081
davidcauchi,train,Human,134,8,3,1,0.333,44.667,36.0,48.583,0.478,48.0,16.75,6.0,24.979,0.612,10.75,2.913,1.0,4.535,0.538,2.0,5.333,7.0,3.786,0.292,3.5,26.672,0.0,87.024,0.698,13.295,19.148,0.269,52.01,0.872,3.813,15.704,0.418,39.356,0.85,4.842,23.062,0.884,47.811,0.795,22.114
release-clerk[bot],train,Bot,300,1,1,1,1.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1531.856,1531.856,0.0,0.0,0.0,,,0.0,0.0,,5.123,0.955,11.422,0.786,3.626,,,0.0,0.0,
monai-bot,train,Bot,248,3,4,1,0.25,62.0,31.0,78.968,0.532,52.0,82.667,25.0,99.882,0.465,86.5,4.863,3.0,6.768,0.442,3.0,2.5,3.0,1.0,0.15,0.5,30.669,0.019,82.439,0.818,36.016,11.439,7.999,7.801,0.373,14.365,8.648,0.022,10.756,0.625,23.943,5.488,0.901,7.741,0.676,7.23
subtlegradient,train,Human,117,8,18,17,0.944,6.5,1.0,19.826,0.782,0.0,14.625,4.0,28.081,0.717,8.75,2.925,1.0,4.257,0.532,2.0,1.222,1.0,0.548,0.157,0.0,6.852,0.0,13.616,0.534,4.68,45.229,8.299,73.706,0.732,42.415,17.569,0.877,47.081,0.851,9.403,35.16,4.349,62.464,0.762,26.859
rbuckton,train,Human,257,10,13,5,0.385,19.769,5.0,44.69,0.746,13.0,25.7,16.0,22.745,0.461,36.0,6.59,2.0,14.336,0.658,5.0,3.308,3.0,2.529,0.39,4.0,7.475,0.078,20.402,0.812,1.455,6.398,0.261,15.784,0.852,1.091,2.088,0.099,7.452,0.889,0.653,2.616,0.098,8.678,0.888,0.668
thom-at-redhat,train,Human,268,9,15,4,0.267,17.867,9.0,27.594,0.612,8.0,29.778,16.0,50.591,0.571,5.0,1.644,1.0,1.246,0.301,1.0,2.2,1.0,1.971,0.404,2.0,0.314,0.0,1.979,0.857,0.004,2.78,0.072,7.201,0.862,0.91,1.878,0.048,5.895,0.887,0.402,1.472,0.059,5.044,0.877,0.463
aalavandhan,train,Human,234,7,3,1,0.333,78.0,16.0,120.611,0.615,108.0,33.429,18.0,49.098,0.596,17.5,58.5,37.5,70.741,0.549,71.5,4.333,5.0,3.055,0.308,3.0,503.686,284.811,682.506,0.478,787.7,25.755,6.164,38.605,0.598,34.677,8.979,0.138,23.132,0.855,3.995,9.104,0.157,22.95,0.836,3.685
hm-backport[bot],train,Bot,300,5,6,1,0.167,50.0,47.5,28.664,0.289,25.0,60.0,31.0,73.209,0.528,30.0,30.0,30.5,15.804,0.265,11.5,4.167,4.0,0.408,0.033,0.0,0.112,0.012,0.324,0.836,0.004,165.415,139.058,192.913,0.553,188.251,4.983,0.0,42.433,0.982,0.0,11.639,0.0,64.396,0.96,0.0
signcla-test-unsigned,train,Bot,276,6,2,2,1.0,138.0,138.0,24.042,0.062,17.0,46.0,35.5,38.828,0.38,23.75,2.4,2.0,1.425,0.315,2.0,4.0,4.0,1.414,0.125,1.0,0.035,0.001,0.083,0.759,0.004,0.016,0.0,0.045,0.839,0.006,0.021,0.0,0.062,0.86,0.004,0.025,0.001,0.067,0.854,0.004
amontenegro,train,Human,235,8,3,1,0.333,78.333,105.0,51.472,0.261,46.0,29.375,19.0,23.274,0.399,33.0,6.184,4.0,6.013,0.466,5.5,7.0,7.0,1.0,0.063,1.0,22.876,0.268,49.594,0.791,13.91,13.549,0.745,28.916,0.81,17.615,5.857,0.046,19.109,0.901,0.821,5.777,0.017,19.601,0.908,0.743
carcabot,train,Human,12,5,3,3,1.0,4.0,2.0,4.359,0.444,4.0,2.4,1.0,1.949,0.367,3.0,3.0,2.0,2.708,0.375,1.5,1.667,2.0,0.577,0.133,0.5,0.121,0.092,0.134,0.357,0.152,417.054,306.677,477.475,0.499,467.809,113.786,0.048,289.024,0.863,2.32,208.579,2.33,378.612,0.749,231.024
pyca-boringbot[bot],train,Bot,220,3,1,1,1.0,220.0,220.0,0.0,0.0,0.0,73.333,66.0,25.794,0.152,25.0,220.0,220.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2135.995,2135.995,0.0,0.0,0.0,,,0.0,0.0,,9.753,0.001,15.213,0.692,23.767,9.431,0.001,15.321,0.71,23.765
dsmjs-bot,train,Bot,56,2,1,1,1.0,56.0,56.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2015.568,2015.568,0.0,0.0,0.0,,,0.0,0.0,,36.647,0.001,64.057,0.749,47.698,36.647,0.001,64.057,0.749,47.698
brewtestbot,train,Bot,219,5,10,8,0.8,21.9,1.0,45.929,0.789,0.0,43.8,41.0,14.67,0.146,4.0,4.977,3.0,6.407,0.551,4.25,1.8,1.0,1.687,0.356,0.0,0.134,0.0,0.358,0.801,0.058,0.079,0.016,0.159,0.722,0.076,0.043,0.0,0.141,0.845,0.025,0.046,0.0,0.149,0.846,0.029
kubeedge-bot,train,Bot,132,4,3,1,0.333,44.0,2.0,73.614,0.646,64.0,33.0,18.0,43.228,0.58,41.5,26.4,2.0,38.371,0.642,36.0,2.0,1.0,1.732,0.333,1.5,55.646,0.002,93.081,0.636,63.508,1.615,0.783,2.1,0.542,1.382,2.173,0.208,4.834,0.815,1.08,1.604,0.073,4.352,0.863,0.552
brandonmrbot,train,Human,53,7,3,2,0.667,17.667,20.0,14.64,0.365,14.5,7.571,3.0,7.955,0.512,10.0,13.25,15.0,8.995,0.316,12.25,3.333,4.0,1.155,0.133,1.0,507.242,3.0,1010.488,0.664,509.262,12.872,16.768,9.136,0.293,8.49,39.761,0.004,143.554,0.925,0.22,52.423,0.001,172.792,0.89,0.2
gic-de,train,Human,228,11,4,2,0.5,57.0,5.0,106.733,0.719,60.0,20.727,11.0,38.539,0.657,14.5,15.2,3.0,22.748,0.673,16.5,4.0,2.5,4.243,0.469,4.5,106.706,0.219,175.664,0.615,147.599,30.387,11.605,68.066,0.718,22.518,8.925,0.065,28.448,0.883,3.116,9.042,0.072,29.314,0.87,3.767
tekton-robot,train,Bot,157,3,10,2,0.2,15.7,14.5,13.704,0.446,12.0,52.333,26.0,68.413,0.548,64.5,3.413,2.0,3.6,0.467,3.0,1.8,2.0,0.632,0.167,0.75,0.322,0.003,0.622,0.677,0.273,1.238,0.733,1.479,0.548,1.24,0.452,0.08,0.961,0.762,0.451,0.648,0.234,1.187,0.698,0.59
tedh-shopbot,train,Human,39,7,4,1,0.25,9.75,3.0,14.886,0.609,9.25,5.571,3.0,7.829,0.557,3.0,3.9,1.5,4.748,0.541,4.0,2.75,1.5,2.872,0.432,2.25,108.724,0.05,208.163,0.556,136.103,77.254,29.62,129.421,0.658,28.71,46.909,12.278,84.189,0.738,49.483,62.688,0.188,126.714,0.794,23.313
smplayer-dev,train,Human,115,8,4,1,0.25,28.75,9.0,44.657,0.637,33.75,14.375,5.0,21.407,0.645,12.0,6.053,3.0,9.336,0.616,4.5,3.25,2.0,3.304,0.442,3.25,91.134,0.0,222.176,0.71,25.406,3.978,0.289,8.47,0.797,0.437,15.817,0.234,50.134,0.869,4.112,14.861,0.393,44.278,0.859,3.597
mender-test-bot,train,Bot,300,4,26,2,0.077,11.538,6.0,15.137,0.588,11.0,75.0,16.5,125.137,0.662,81.5,1.754,1.0,1.552,0.324,1.0,1.346,1.0,0.977,0.227,0.0,0.915,0.0,5.436,0.898,0.025,2.586,0.504,7.486,0.799,1.37,1.994,0.162,6.982,0.861,0.89,2.192,0.059,9.211,0.894,0.716
1gtm,train,Bot,299,3,23,4,0.174,13.0,8.0,13.655,0.49,10.0,99.667,146.0,85.5,0.337,75.5,6.795,3.0,9.849,0.567,4.25,1.957,2.0,0.367,0.062,0.0,0.206,0.001,1.275,0.956,0.01,0.352,0.017,1.212,0.897,0.045,0.081,0.0,0.679,0.97,0.003,0.017,0.0,0.191,0.95,0.001
ploxiln,train,Human,17,7,14,13,0.929,1.214,1.0,0.426,0.139,0.0,2.429,1.0,3.359,0.487,0.5,1.214,1.0,0.426,0.139,0.0,1.143,1.0,0.363,0.107,0.0,1.776,0.0,6.432,0.639,0.0,156.712,126.091,176.038,0.578,191.166,128.883,36.525,168.512,0.648,190.379,124.207,75.104,160.393,0.607,166.706
markusl,train,Human,14,5,5,5,1.0,2.8,2.0,2.387,0.343,0.0,2.8,2.0,2.49,0.4,2.0,2.0,2.0,0.816,0.204,1.0,1.8,2.0,0.447,0.089,0.0,15.715,0.043,27.454,0.638,22.04,288.314,173.015,338.426,0.491,99.562,141.53,43.751,260.699,0.716,150.248,90.395,43.751,98.289,0.559,150.248
seed-deploy[bot],train,Bot,64,1,10,6,0.6,6.4,5.0,6.257,0.453,3.75,64.0,64.0,0.0,0.0,0.0,1.641,1.0,1.112,0.287,1.0,1.0,1.0,0.0,0.0,0.0,8.686,0.0,26.153,0.715,2.323,46.002,18.889,61.541,0.636,60.786,33.124,10.128,51.938,0.695,27.826,,,0.0,0.0,
yangmingshan,train,Human,97,8,3,2,0.667,32.333,44.0,24.664,0.309,22.5,12.125,1.0,28.337,0.78,2.5,3.731,3.0,2.794,0.402,4.0,3.667,4.0,1.528,0.182,1.5,33.548,0.211,114.953,0.857,2.626,47.034,1.541,125.883,0.825,24.891,21.334,0.114,88.809,0.927,0.884,24.754,0.06,109.48,0.936,0.543
gatk-bot,train,Bot,44,1,1,1,1.0,44.0,44.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1921.171,1921.171,0.0,0.0,0.0,,,0.0,0.0,,44.678,18.608,78.719,0.716,41.369,,,0.0,0.0,
