contributor,dataset,label,NA,NT,NR,NOR,ORR,NAR_mean,NAR_median,NAR_std,NAR_gini,NAR_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR,NCAR_mean,NCAR_median,NCAR_std,NCAR_gini,NCAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NTR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_gini,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCA_mean,DCA_median,DCA_std,DCA_gini,DCA_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR
ebraminio,train,Human,274,12,22,15,0.682,12.455,2.0,43.498,0.83,2.0,22.833,5.5,55.664,0.733,7.0,4.644,1.0,8.674,0.658,2.0,1.818,1.0,1.563,0.334,1.0,9.243,0.0,22.308,0.679,0.76,7.266,1.892,10.253,0.678,10.328,3.541,0.708,6.829,0.757,3.474,5.714,1.043,9.845,0.742,6.856
linux-foundation-easycla[bot],train,Bot,300,1,122,32,0.262,2.459,1.0,4.108,0.489,1.0,300.0,300.0,0.0,0.0,0.0,1.024,1.0,0.153,0.023,0.0,1.0,1.0,0.0,0.0,0.0,0.015,0.0,0.106,0.262,0.0,1.377,0.602,1.761,0.6,1.64,1.359,0.601,1.745,0.599,1.615,,,0.0,0.0,
relistan,train,Human,30,7,13,12,0.923,2.308,1.0,2.496,0.446,1.0,4.286,2.0,3.904,0.448,5.0,2.143,1.0,2.445,0.438,0.0,1.462,1.0,0.877,0.243,0.0,1.529,0.0,4.753,0.516,0.0,150.03,94.1,185.551,0.543,95.483,67.993,2.112,142.915,0.788,92.393,88.706,5.116,174.064,0.76,94.064
extenda-devops-bot,train,Bot,20,2,2,1,0.5,10.0,10.0,4.243,0.15,3.0,10.0,10.0,4.243,0.15,3.0,2.857,3.0,1.069,0.171,1.0,1.0,1.0,0.0,0.0,0.0,81.031,18.967,120.966,0.672,120.69,123.11,112.662,76.944,0.312,87.439,68.73,44.77,72.325,0.554,109.82,123.11,112.662,76.944,0.312,87.439
paulolimarb,train,Human,14,1,14,14,1.0,1.0,1.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.164,77.687,206.071,0.593,123.839,140.164,77.687,206.071,0.593,123.839,,,0.0,0.0,
srowen,train,Human,49,8,5,4,0.8,9.8,7.0,9.55,0.441,6.0,6.125,4.5,4.549,0.385,7.5,2.45,2.0,1.731,0.358,2.25,2.8,2.0,1.924,0.314,1.0,49.767,1.006,122.455,0.729,25.82,62.39,23.776,72.486,0.576,104.781,45.433,16.033,65.552,0.681,58.448,56.854,22.524,71.824,0.633,112.209
onf-cla-manager[bot],train,Bot,6,1,2,2,1.0,3.0,3.0,2.828,0.333,2.0,6.0,6.0,0.0,0.0,0.0,3.0,3.0,2.828,0.333,2.0,1.0,1.0,0.0,0.0,0.0,407.605,407.605,576.441,0.0,407.605,14.281,14.281,0.0,0.0,0.0,165.898,32.622,213.486,0.597,295.317,,,0.0,0.0,
metaodi,train,Human,253,13,25,13,0.52,10.12,2.0,17.118,0.7,6.0,19.462,6.0,48.75,0.746,5.0,3.776,1.0,6.492,0.611,2.0,2.04,1.0,2.01,0.402,1.0,7.202,0.0,20.647,0.76,0.259,25.731,2.527,55.248,0.785,26.603,8.654,0.097,31.1,0.9,1.529,21.883,0.185,52.647,0.829,16.429
alvarotrigo,train,Human,93,9,12,4,0.333,7.75,2.0,14.955,0.696,4.25,10.333,5.0,10.149,0.459,7.0,3.444,2.0,4.06,0.514,2.5,2.5,1.0,2.468,0.439,2.0,20.243,0.034,55.557,0.794,1.917,60.42,27.035,72.335,0.589,89.291,23.016,0.282,47.577,0.803,20.156,23.783,0.222,49.294,0.801,22.675
guewen,train,Human,36,7,9,6,0.667,4.0,1.0,8.276,0.654,0.0,5.143,3.0,5.305,0.5,6.5,3.273,1.0,4.452,0.551,1.5,1.444,1.0,1.333,0.274,0.0,66.596,0.0,156.647,0.534,44.166,132.932,112.691,133.928,0.524,164.938,58.911,0.281,110.221,0.788,83.076,68.054,0.145,118.828,0.767,120.111
discoursebuild,train,Bot,300,1,1,1,1.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,782.919,782.919,0.0,0.0,0.0,,,0.0,0.0,,2.618,0.79,6.338,0.717,1.871,,,0.0,0.0,
token-generator-app[bot],train,Bot,241,5,19,1,0.053,12.684,6.0,21.016,0.576,6.5,48.2,16.0,73.121,0.546,1.0,1.975,1.0,1.518,0.358,2.0,2.474,1.0,1.867,0.372,4.0,4.968,0.0,18.481,0.825,0.091,12.997,1.527,26.816,0.78,13.011,9.078,0.373,22.251,0.834,6.02,4.817,0.089,14.653,0.885,1.34
mesosphere-ci,train,Bot,111,5,2,1,0.5,55.5,55.5,58.69,0.374,41.5,22.2,31.0,17.978,0.389,28.0,10.091,3.0,13.24,0.598,13.0,4.5,4.5,0.707,0.056,0.5,65.67,12.882,112.187,0.663,88.654,21.206,3.018,41.992,0.741,20.79,8.495,0.003,20.864,0.841,4.941,7.177,0.001,21.301,0.887,1.922
vsavkin,train,Human,30,10,9,3,0.333,3.333,2.0,3.808,0.467,3.0,3.0,2.0,2.449,0.407,3.5,2.0,1.0,1.964,0.396,1.0,1.778,1.0,1.302,0.306,1.0,28.93,0.0,104.237,0.772,0.004,68.37,60.464,55.266,0.442,89.139,47.97,25.262,59.294,0.63,94.195,55.703,27.95,57.489,0.553,100.543
cloudpossebot,train,Bot,144,5,8,3,0.375,18.0,7.0,30.617,0.658,11.5,28.8,21.0,23.478,0.4,38.0,3.512,2.0,4.92,0.517,2.0,1.625,1.5,0.744,0.221,1.0,5.023,0.0,22.608,0.889,0.002,7.493,4.816,10.197,0.62,9.678,3.536,0.001,9.04,0.832,2.448,4.187,0.001,9.794,0.812,4.938
crowdinbot,train,Bot,106,1,1,1,1.0,106.0,106.0,0.0,0.0,0.0,106.0,106.0,0.0,0.0,0.0,106.0,106.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1917.119,1917.119,0.0,0.0,0.0,,,0.0,0.0,,18.258,0.003,64.729,0.927,0.007,,,0.0,0.0,
ndbroadbent,train,Human,35,4,19,13,0.684,1.842,1.0,1.259,0.322,1.0,8.75,6.5,9.323,0.493,11.75,1.458,1.0,0.833,0.244,1.0,1.105,1.0,0.315,0.085,0.0,1.973,0.0,9.304,0.844,0.015,92.027,57.597,122.831,0.612,143.412,63.646,1.36,108.86,0.725,113.913,110.201,65.48,137.545,0.574,143.949
ericclaeys,train,Human,208,10,1,1,1.0,208.0,208.0,0.0,0.0,0.0,20.8,14.0,29.828,0.579,18.5,208.0,208.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,374.092,374.092,0.0,0.0,0.0,,,0.0,0.0,,1.807,0.078,6.918,0.897,0.391,2.521,0.044,8.667,0.896,0.57
sewer56,train,Human,292,5,5,5,1.0,58.4,2.0,127.233,0.782,1.0,58.4,1.0,127.792,0.785,1.0,24.333,4.0,37.298,0.693,38.0,1.4,1.0,0.548,0.171,1.0,1.779,0.013,2.987,0.493,2.773,0.204,0.146,0.141,0.367,0.204,0.081,0.005,0.152,0.783,0.012,0.196,0.125,0.156,0.402,0.257
bluespice-github-bot,train,Bot,210,1,2,1,0.5,105.0,105.0,147.078,0.495,104.0,210.0,210.0,0.0,0.0,0.0,70.0,69.0,69.505,0.441,69.5,1.0,1.0,0.0,0.0,0.0,202.167,81.998,282.146,0.365,262.251,1.748,1.748,1.101,0.223,0.778,2.919,0.503,6.887,0.758,1.51,,,0.0,0.0,
ylv-io,train,Human,256,7,5,3,0.6,51.2,8.0,90.91,0.711,33.0,36.571,34.0,47.042,0.561,30.0,8.258,3.0,17.916,0.668,4.0,3.0,4.0,1.871,0.293,3.0,51.222,2.77,179.994,0.818,24.808,7.707,2.279,14.143,0.716,11.38,7.134,0.338,15.612,0.812,4.599,7.014,0.283,15.469,0.817,4.734
dkelosky,train,Human,60,6,9,3,0.333,6.667,3.0,6.021,0.441,7.0,10.0,5.0,11.082,0.528,17.5,2.727,1.0,3.326,0.492,1.0,1.778,1.0,0.972,0.264,2.0,39.73,0.0,115.403,0.771,0.57,59.841,12.573,102.072,0.737,54.396,36.114,1.526,80.341,0.825,19.715,71.585,19.676,114.044,0.717,68.34
ericbottard,train,Human,29,3,22,2,0.091,1.318,1.0,0.477,0.165,1.0,9.667,7.0,10.263,0.46,10.0,1.318,1.0,0.477,0.165,1.0,1.318,1.0,0.477,0.165,1.0,0.048,0.0,0.205,0.813,0.001,39.853,0.133,145.841,0.918,0.45,29.928,0.104,126.735,0.938,0.31,51.161,0.064,172.115,0.911,0.849
